,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
12068,PDO_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LAMB2,RPSA,0.22009242,0.039,0.044983804,0.023913447,0.0011960119,0.016280442,0.7450617,0.0,1.0,1.0,0.8645656775652295
1438,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,VEGFA,NRP2,0.73843205,0.0,0.40565172,0.22741517,0.18718272,0.026036095,0.8977106,0.0,1.0,1.0,0.8646234237102994
5427,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,ADAM12,ITGA9,0.21902138,0.0,0.045040317,0.18416671,0.20428213,0.02868664,0.7451809,0.0,1.0,1.0,0.8653960637155262
11310,PDO_DMSO_PDO,Fibroblast_SN38_PDO_CAF,BMP4,ACVR2A_BMPR1A,0.21470436,0.01,0.04505376,0.052662842,0.07711242,0.03129488,0.7452093,0.0,1.0,1.0,0.8662262849157525
278,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,GRN,TNFRSF1A,0.36237547,0.0,0.1311644,0.6083722,0.51523125,0.091690145,0.83306676,0.0015112783881080746,0.0,0.04541728028297592,0.8665952835788686
15293,PDO_SN38_PDO_CAF,PDO_DMSO_PDO,APP,TSPAN15,0.77476585,1.0,0.40078405,-0.051150095,-0.13454676,0.02022215,0.897155,0.0,1.0,1.0,0.8670374703534254
10936,PDO_DMSO_PDO,Fibroblast_DMSO_CAF,LAMA5,ITGA7_ITGB1,0.21329585,1.0,0.045066442,-0.043195024,-0.3898778,0.015939256,0.745236,0.0,1.0,1.0,0.8670563411877532
15976,PDO_SN38_PDO_CAF,PDO_SN38_PDO_CAF,LAMC2,ITGA9_ITGB1,0.21910432,0.0,0.045067668,0.10118025,0.09957522,0.05054937,0.74523854,0.0,1.0,1.0,0.8678862325533729
10773,Fibroblast_SN38_PDO_CAF,PDO_SN38_PDO_CAF,SHANK1,ADGRL1,0.22019407,0.0,0.045091715,0.28346407,0.24923092,0.055320274,0.74528915,0.0,1.0,1.0,0.8687159590344544
825,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,LAMC1,ITGA1,0.7506863,0.0,0.4004207,0.5541364,0.6428906,0.040872596,0.89711314,0.0,1.0,0.3998190764219686,0.8690504967217054
14615,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,PCSK9,CD81,0.22769119,0.0,0.045103103,0.18904018,0.15680721,0.048468933,0.74531317,0.0,1.0,1.0,0.8695455206528386
6812,Fibroblast_SN38_CAF,Fibroblast_SN38_CAF,TIMP2,ITGA3,0.21778576,0.664,0.04512116,0.0037366375,-0.07254577,0.010573574,0.74535114,0.0,1.0,1.0,0.8703749174303655
12804,PDO_DMSO_PDO_CAF,PDO_DMSO_PDO_CAF,JAG1,CD46,0.7633143,0.0,0.39980334,0.1232812,0.22404146,0.03245385,0.8970419,0.0,1.0,1.0,0.8706617795792652
4747,Fibroblast_DMSO_PDO_CAF,PDO_DMSO_PDO,CD55,ADGRE5,0.21452516,1.0,0.045161884,-0.075938895,-0.16750032,0.010118824,0.7454367,0.0,1.0,1.0,0.871204149388873
5927,Fibroblast_SN38_CAF,Fibroblast_DMSO_CAF,GPI,AMFR,0.2181251,1.0,0.045165885,-0.114111885,-0.6876651,0.010414436,0.74544513,0.0,1.0,1.0,0.872033216550198
14112,PDO_SN38_PDO,PDO_SN38_PDO,ADAM17,RHBDF2,0.21433347,1.0,0.04516961,-0.009047851,0.04633145,0.014915357,0.745453,0.0,1.0,1.0,0.8728621189361764
7350,Fibroblast_SN38_CAF,PDO_DMSO_PDO,PAM,DPP4,0.9233948,0.0,0.3995158,0.3128436,0.4836888,0.016910594,0.8970087,0.0,1.0,1.0,0.8734833614532789
14477,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,CD99,CD99L2,0.21311866,0.0,0.045171533,0.113649495,0.06239745,0.023764776,0.745457,0.0,1.0,1.0,0.8736908565686412
5248,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO,COL6A2,ITGA2_ITGB1,0.96280473,0.0,0.39948547,0.8460628,1.1956484,0.023925157,0.8970052,0.0,1.0,0.19068305455489684,0.8742899558981623
2771,Fibroblast_DMSO_CAF,PDO_SN38_PDO,LAMC1,DAG1,0.75024796,0.0,0.39940858,0.4281671,0.54789937,0.043863658,0.8969963,0.0,1.0,0.3998190764219686,0.8746933243322097
15060,PDO_SN38_PDO_CAF,Fibroblast_SN38_CAF,TGFB1,TGFBR1_TGFBR2,0.21745616,0.0,0.04518456,0.043001927,0.012344211,0.0128788715,0.74548435,0.0,1.0,1.0,0.8749336541522603
15053,PDO_SN38_PDO_CAF,Fibroblast_SN38_CAF,TGFB1,ACVR1_TGFBR1_TGFBR2,0.21745616,0.0,0.04518456,0.043001927,0.012344211,0.0128788715,0.74548435,0.0,1.0,1.0,0.8749336541522603
3145,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,LAMA4,ITGA3_ITGB1,0.73663735,0.0,0.40286252,1.0618482,1.0351193,0.070134096,0.8973934,0.0,1.0,0.018983681502420757,0.8750967401995418
977,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,VEGFA,NRP2,0.73624784,0.0,0.4007935,0.22316496,0.19482267,0.025724279,0.8971561,0.0,1.0,1.0,0.8755002034693249
10763,Fibroblast_SN38_PDO_CAF,PDO_SN38_PDO_CAF,SEMA4D,ERBB2,0.2197735,1.0,0.045199156,-0.061596237,-0.18302721,0.017260475,0.74551505,0.0,1.0,1.0,0.8761760811632765
2645,Fibroblast_DMSO_CAF,PDO_SN38_PDO,COL1A2,ITGA2_ITGB1,0.9618236,0.0,0.39902136,1.300794,1.1909494,0.035165966,0.8969515,0.0,1.0,0.09067853630818411,0.8763072720929314
7359,Fibroblast_SN38_CAF,PDO_DMSO_PDO,RELN,LRP8,0.21295011,0.0,0.045201484,0.11208929,0.19640096,0.026743144,0.7455199,0.0,1.0,1.0,0.8770041599999999
2268,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,COL1A1,ITGA3_ITGB1,1.1039679,0.0,0.39882275,1.4282135,1.3726707,0.048206754,0.8969285,0.0,1.0,0.03323877364613302,0.8775182297761307
9374,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_CAF,THBS2,ITGA6,0.21848898,1.0,0.045211207,-0.020157516,-0.32118577,0.010529264,0.74554026,0.0,1.0,1.0,0.8778320741923586
11485,PDO_DMSO_PDO,PDO_DMSO_PDO,LAMB3,ITGA6_ITGB4,0.21263435,1.0,0.045212936,-0.33445007,-0.7558203,0.007108541,0.7455439,0.0,1.0,1.0,0.8786598237621774
5547,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,FN1,PLAUR,1.0660357,0.0,0.39864305,0.7861363,1.1293032,0.039277427,0.8969076,0.0,1.0,0.2906920817875781,0.8791335009222581
2353,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,GSTM2,RYR2,0.21282771,0.0,0.045215443,0.22276124,0.027881026,0.018822983,0.74554914,0.0,1.0,1.0,0.8794874087312803
13136,PDO_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,LAMB2,RPSA,0.22054645,0.0,0.045237064,0.024852198,0.040582627,0.016372101,0.7455945,0.0,1.0,1.0,0.88031482912149
812,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,LAMA4,ITGA2_ITGB1,0.734971,0.0,0.39916158,1.0102807,0.9366833,0.044707272,0.8969677,0.0,1.0,0.35504601116858425,0.8807495255781145
11157,PDO_DMSO_PDO,Fibroblast_SN38_CAF,AGRN,DAG1,0.21475309,1.0,0.04524219,-0.20662415,-0.44258156,0.009191976,0.7456053,0.0,1.0,1.0,0.881142084954627
9326,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_CAF,PLAT,LRP1,0.7347274,0.255,0.47199067,0.062729985,0.021219552,0.009106302,0.90445834,0.0,1.0,1.0,0.881962037375715
9174,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_CAF,COL6A1,ITGAV_ITGB8,0.7466008,0.0,0.39828372,0.6964305,0.9945147,0.03483971,0.89686596,0.0,1.0,0.3998190764219686,0.881962037375715
14801,PDO_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,NAMPT,INSR,0.22031477,1.0,0.04527239,-0.21939003,-0.7227856,0.002866556,0.7456686,0.0,1.0,1.0,0.8819691762525106
7031,Fibroblast_SN38_CAF,Fibroblast_SN38_PDO_CAF,HSPG2,ITGB1,0.92492807,1.0,0.39823422,-0.09484923,-0.4976492,0.0053780847,0.8968602,0.0,1.0,1.0,0.882366301773814
10022,Fibroblast_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,COL4A1,ITGA3_ITGB1,0.21329546,0.0,0.04527523,0.25914684,0.17220882,0.025137378,0.7456745,0.0,1.0,1.0,0.8827961030369591
2064,Fibroblast_DMSO_CAF,PDO_DMSO_PDO,LAMC1,ITGA9_ITGB1,0.74965173,0.0,0.39803186,0.52140915,0.71380067,0.074456245,0.8968367,0.0,1.0,0.3277719738216168,0.8831749710838195
930,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,TGFB1,ITGB1,0.96681726,0.0,0.39764076,0.3719698,0.4786279,0.022842128,0.8967912,0.0,1.0,1.0,0.8835793759342281
829,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,LAMC3,ITGA2_ITGB1,0.24273829,0.0,0.045301735,0.24734382,0.14722976,0.042292196,0.74573,0.0,1.0,1.0,0.8836228653297894
5006,Fibroblast_DMSO_PDO_CAF,PDO_DMSO_PDO_CAF,FN1,ITGA2,1.0657258,0.0,0.39745,0.6442398,0.7908621,0.01465296,0.896769,0.0,1.0,0.7522724990466905,0.883983827540582
15620,PDO_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,TGFB1,TGFBR3,0.21785337,1.0,0.04532088,-0.063369274,-0.2125144,0.0076718363,0.74577004,0.0,1.0,1.0,0.8844494631528161
8845,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,COL6A1,ITGA1_ITGB1,0.74616456,0.0,0.3972843,0.7688518,1.051813,0.04122692,0.8967497,0.0,1.0,0.3274472635501652,0.8847928708981787
1780,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,NRXN3,NLGN1,0.22166619,0.984,0.04532762,0.039483473,-0.18099996,0.0084962165,0.7457841,0.0,1.0,1.0,0.8856890515541923
8618,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_CAF,NLGN1,NRXN3,0.22166619,0.984,0.04532762,0.039483473,-0.18099996,0.0084962165,0.7457841,0.0,1.0,1.0,0.8856890515541923
957,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,TIMP3,CD44,0.81421864,0.0,0.39654282,0.76092815,0.9891857,0.06212542,0.8966632,0.0,1.0,0.04749417618131921,0.8864115173325275
3108,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,HGF,CD44,0.73346645,0.0,0.4179058,0.5836146,0.40629852,0.016706984,0.899069,0.0,1.0,1.0,0.8868162953700737
6598,Fibroblast_SN38_CAF,Fibroblast_SN38_CAF,COL4A6,ITGA3_ITGB1,0.21839584,0.0,0.045328256,0.17372131,0.23999286,0.01822641,0.7457855,0.0,1.0,1.0,0.8869282700212062
7731,Fibroblast_SN38_CAF,PDO_SN38_PDO,APP,TSPAN15,0.73341715,1.0,0.46591222,-0.06671683,-0.1164673,0.02350829,0.90389687,0.0,1.0,1.0,0.8872211199177807
13106,PDO_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,HSPG2,DAG1,0.75912285,0.0,0.39618668,0.09052043,0.083925515,0.028911466,0.8966215,0.0,1.0,1.0,0.8876259909449453
3262,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,SHANK2,CFTR,0.21331541,1.0,0.045332916,-0.22721326,-0.63768065,0.007129665,0.7457952,0.0,1.0,1.0,0.8877542101831425
6705,Fibroblast_SN38_CAF,Fibroblast_SN38_CAF,LAMA5,ITGA3_ITGB1,0.21845147,1.0,0.04534714,-0.2972541,-0.68475294,0.004778097,0.74582493,0.0,1.0,1.0,0.8885799859843289
4170,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_CAF,COL6A3,ITGAV_ITGB8,0.74322724,0.0,0.3959378,0.47633865,0.7265035,0.024902863,0.89659244,0.0,1.0,0.9037982840267145,0.8888408825962169
6821,Fibroblast_SN38_CAF,Fibroblast_SN38_CAF,TXLNA,STX3,0.21578032,0.997,0.045373205,0.0008329898,-0.082345754,0.0129979,0.7458794,0.0,1.0,1.0,0.8894055974465727
14399,PDO_SN38_PDO,PDO_SN38_PDO_CAF,VEGFA,ITGB1,0.7332433,1.0,0.46856898,-0.27051777,-0.66857916,0.0056772092,0.9041435,0.0,1.0,1.0,0.8896510421983177
10948,PDO_DMSO_PDO,Fibroblast_DMSO_CAF,LAMB3,DAG1,0.21303108,1.0,0.045382172,-0.16383345,-0.3976242,0.011268861,0.7458981,0.0,1.0,1.0,0.8902310445916786
3223,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,NRG1,LSR,0.8307357,0.0,0.3958377,0.8314252,1.1273726,0.08694885,0.8965807,0.0,1.0,0.01487089203070633,0.890461386981734
14377,PDO_SN38_PDO,PDO_SN38_PDO_CAF,SEMA3C,NRP1_PLXNA3,0.21305946,1.0,0.04538423,-0.11291665,-0.37104902,0.003275962,0.7459024,0.0,1.0,1.0,0.89105632744145
3579,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LAMA5,ITGA7_ITGB1,0.21417268,1.0,0.045404185,-0.042304277,-0.41273463,0.01605871,0.7459441,0.0,1.0,1.0,0.8918814460176894
15314,PDO_SN38_PDO_CAF,PDO_DMSO_PDO,CDH1,IGF1R,0.7324749,0.0,0.4663817,0.09457091,0.105012774,0.018749256,0.90394056,0.0,1.0,1.0,0.8920826311111109
11573,PDO_DMSO_PDO,PDO_DMSO_PDO_CAF,CALM1,RYR2,0.21329139,0.996,0.04540451,-0.015277915,-0.036616802,0.010756427,0.7459448,0.0,1.0,1.0,0.8927064003421972
6078,Fibroblast_SN38_CAF,Fibroblast_DMSO_CAF,SLIT2,APP,0.8288623,0.0,0.3955234,0.49163866,0.4062673,0.065028325,0.89654386,0.0,1.0,0.3998190764219686,0.8932990484846801
5789,Fibroblast_SN38_CAF,Fibroblast_DMSO_CAF,CALM1,INSR,0.21721871,1.0,0.04545262,-0.116333626,-0.33442962,0.011969888,0.7460451,0.0,1.0,1.0,0.8935311904367729
13207,PDO_SN38_PDO,Fibroblast_DMSO_CAF,ADAM17,ERBB4,0.21493343,0.0,0.045460075,0.1606105,0.118658274,0.0207979,0.7460606,0.0,1.0,1.0,0.8943558163232139
13394,PDO_SN38_PDO,Fibroblast_DMSO_CAF,WNT2B,FZD6_LRP5,0.21441834,1.0,0.04546496,-0.17101264,-0.38549304,0.009945513,0.74607086,0.0,1.0,1.0,0.8951802780233169
2548,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,ZP3,EGFR,0.23189986,1.0,0.04553296,-0.095069386,-0.3993628,0.007353788,0.74621236,0.0,1.0,1.0,0.8960045755588766
13619,PDO_SN38_PDO,Fibroblast_SN38_CAF,LAMB1,ITGA2_ITGB1,0.7316972,0.0,0.47441176,0.44196525,0.81299,0.03719589,0.9046792,0.0,1.0,0.3998190764219686,0.8961389649403426
3852,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,COL6A3,ITGA1_ITGB1,0.74279106,0.0,0.39494428,0.54875994,0.78380173,0.029468339,0.8964759,0.0,1.0,0.46428993259873885,0.8961389649403426
9800,Fibroblast_SN38_PDO_CAF,PDO_DMSO_PDO,COL6A1,ITGA9_ITGB1,0.74513006,0.0,0.39491418,0.7361246,1.1227231,0.0751017,0.89647233,0.0,1.0,0.0429515696138836,0.8965448507563731
4100,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_CAF,CALR,ITGA3,0.21920107,1.0,0.0456016,-0.079674006,-0.20030355,0.008860262,0.746355,0.0,1.0,1.0,0.8968287089516862
6672,Fibroblast_SN38_CAF,Fibroblast_SN38_CAF,HSPG2,ITGB1,0.91753066,1.0,0.39455447,-0.10168892,-0.4916774,0.0053283903,0.8964301,0.0,1.0,1.0,0.8973567596812588
7777,Fibroblast_SN38_CAF,PDO_SN38_PDO,COL4A1,CD47,0.213572,1.0,0.045612283,0.12438056,-0.027446717,0.014006713,0.7463771,0.0,1.0,1.0,0.8976526782235382
9373,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_CAF,THBS2,ITGA3_ITGB1,0.21923964,0.0,0.04561469,0.13555843,0.12715694,0.01785289,0.7463821,0.0,1.0,1.0,0.8984764833962228
5466,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,C3,CD46,0.7934564,0.0,0.39442384,0.3522857,0.5286182,0.03495967,0.8964147,0.0,1.0,0.3998190764219686,0.8985749658417248
5881,Fibroblast_SN38_CAF,Fibroblast_DMSO_CAF,CSF1,CELSR3,0.2146856,0.0,0.045631662,0.355444,0.3177067,0.027891789,0.7464174,0.0,1.0,0.6546957564078149,0.8993001244915294
15675,PDO_SN38_PDO_CAF,PDO_SN38_PDO,CALM1,KCNN4,0.21488827,0.0,0.045633275,0.108495824,0.19358921,0.05115026,0.7464207,0.0,1.0,1.0,0.9001236015312453
6765,Fibroblast_SN38_CAF,Fibroblast_SN38_CAF,PAM,FAP,0.9217253,0.0,0.39418474,0.4029293,0.51345706,0.017013581,0.8963865,0.0,1.0,1.0,0.9006062214653283
2354,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,HGF,CD44,0.73117614,0.0,0.41295886,0.5812887,0.38589102,0.016509216,0.8985274,0.0,1.0,1.0,0.9006062214653283
8496,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_CAF,FSTL5,IL6R,0.22296607,0.0,0.045648642,0.39883965,0.44900733,0.04056919,0.74645257,0.0,1.0,0.3998190764219686,0.9009469145371573
2990,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,CD55,ADGRE5,0.21841954,1.0,0.045656558,-0.06107172,-0.2715168,0.01022966,0.74646896,0.0,1.0,1.0,0.901770063531049
3633,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NRG1,EGFR,0.7309091,0.0,0.46895233,0.41304618,0.4801939,0.019034442,0.904179,0.0,1.0,1.0,0.9018255207081515
2469,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,PSAP,SORT1,0.88264775,0.0,0.39375615,0.49420586,0.56985724,0.039213523,0.896336,0.0,1.0,0.3998190764219686,0.9022320445838672
11839,PDO_DMSO_PDO,PDO_SN38_PDO_CAF,CALM1,KCNQ1,0.21391694,0.0,0.04568314,0.037758633,0.07503694,0.030213056,0.7465241,0.0,1.0,1.0,0.9025930485347049
3182,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,LAMC3,ITGA3_ITGB1,0.24440463,0.0,0.045721762,0.29891127,0.2456657,0.06634547,0.74660397,0.0,1.0,1.0,0.9034158695699063
14970,PDO_SN38_PDO_CAF,Fibroblast_SN38_CAF,LAMA5,ITGAV_ITGB8,0.7397839,0.0,0.39354336,0.33323088,0.5997499,0.037800953,0.89631087,0.0,1.0,0.3998190764219686,0.9038585932461529
8270,Fibroblast_SN38_CAF,PDO_SN38_PDO_CAF,TGFB1,TGFBR3,0.21615762,1.0,0.045724392,-0.062470354,-0.23411867,0.007740142,0.74660945,0.0,1.0,1.0,0.9042385266584336
8127,Fibroblast_SN38_CAF,PDO_SN38_PDO_CAF,FN1,ITGAV_ITGB1,0.9833315,0.0,0.3933498,0.6593747,0.93737704,0.022333438,0.89628804,0.0,1.0,0.6639245102164183,0.9042653435489197
4533,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,FN1,ITGA3_ITGB1,1.0646341,0.0,0.39324668,0.6767351,0.9388258,0.02253465,0.8962758,0.0,1.0,0.5920658062930687,0.9050789797054242
5201,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO,BMP7,ACVR1_BMPR2,0.21398905,1.0,0.045725588,-0.22046795,-0.4529739,0.005126586,0.7466119,0.0,1.0,1.0,0.9054722049388523
5200,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO,BMP7,ACVR1_ACVR2A,0.21398905,1.0,0.045725588,-0.22046795,-0.4529739,0.005126586,0.7466119,0.0,1.0,1.0,0.9054722049388523
14068,PDO_SN38_PDO,PDO_DMSO_PDO_CAF,PSAP,LRP1,0.7513373,1.0,0.39305964,-0.15933892,-0.38659567,0.0056527564,0.8962537,0.0,1.0,1.0,0.9058927963931316
5657,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,PAM,DPP4,0.9060739,0.0,0.3929976,0.2976791,0.37620687,0.016634693,0.8962464,0.0,1.0,1.0,0.9062997723599188
6079,Fibroblast_SN38_CAF,Fibroblast_DMSO_CAF,SLIT2,GPC1,0.22360288,0.0,0.045726065,0.67004293,0.6114216,0.15229614,0.7466129,0.0,1.0,0.09276180021694226,0.9067055144617551
874,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,PDGFC,PDGFRB,0.8019514,0.0,0.39278677,0.93007076,1.0085812,0.0687225,0.8962214,0.0,1.0,0.022023966728275477,0.9071138593868622
4528,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,FGF7,FGFR1,0.7343791,0.0,0.39268264,0.9494704,1.2379181,0.048010994,0.8962091,0.0,1.0,0.0958265105529636,0.9075209703860324
14871,PDO_SN38_PDO_CAF,Fibroblast_SN38_CAF,ADAM2,ITGA6,0.22010541,1.0,0.045755062,-0.25752956,-0.75967705,0.0052209552,0.74667287,0.0,1.0,1.0,0.9075275159813618
6617,Fibroblast_SN38_CAF,Fibroblast_SN38_CAF,COL6A3,ITGAV_ITGB8,0.7384417,0.0,0.39261,0.47112128,0.7762804,0.02469356,0.8962005,0.0,1.0,0.9336107714367292,0.9083353272033374
7200,Fibroblast_SN38_CAF,PDO_DMSO_PDO,ADAM2,CD9,0.21443367,1.0,0.04576051,-0.13285658,-0.2707731,0.009705213,0.74668413,0.0,1.0,1.0,0.9083493536631752
4767,Fibroblast_DMSO_PDO_CAF,PDO_DMSO_PDO,COL6A3,ITGA9_ITGB1,0.7417565,0.0,0.3925881,0.5160327,0.8547119,0.053681493,0.8961979,0.0,1.0,0.3475891575560628,0.9087425729605122
14597,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,LRPAP1,LRP8,0.22175187,0.0,0.04576168,0.12556134,0.09569839,0.034538522,0.7466865,0.0,1.0,1.0,0.9091710275289664
836,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,LRIG2,EGFR,0.7806556,0.0,0.39188105,0.43902856,0.64963645,0.033928912,0.896114,0.0,1.0,0.3998190764219686,0.9099645792604567
3101,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,GNAI2,IGF1R,0.22043748,1.0,0.04578392,-0.03357979,-0.33527192,0.0074548456,0.7467324,0.0,1.0,1.0,0.9099925376005067
11403,PDO_DMSO_PDO,Fibroblast_SN38_PDO_CAF,ST6GAL1,EGFR,0.7553561,0.0,0.3918715,0.4484315,0.84231853,0.052154515,0.89611286,0.0,1.0,0.3998190764219686,0.910372004268362
6143,Fibroblast_SN38_CAF,Fibroblast_DMSO_CAF,WNT5A,ANTXR1,0.8807626,0.0,0.39182302,1.233222,1.2006712,0.10367918,0.89610714,0.0,1.0,0.003705178983707407,0.9107794740127988
13853,PDO_SN38_PDO,PDO_DMSO_PDO,APP,NOTCH2,0.7289117,1.0,0.40486374,-0.17101493,-0.21825087,0.007397794,0.89762133,0.0,1.0,1.0,0.9107794740127988
1016,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,ANXA1,GRM7,0.21664402,0.0,0.045795433,0.1277542,0.014610127,0.026013272,0.7467562,0.0,1.0,1.0,0.9108138838995641
1986,Fibroblast_DMSO_CAF,PDO_DMSO_PDO,DCN,EGFR,0.7543041,0.0,0.39171413,0.90368277,0.81890506,0.025154244,0.8960942,0.0,1.0,0.6526562384881953,0.911594547589464
15892,PDO_SN38_PDO_CAF,PDO_SN38_PDO_CAF,CGN,TGFBR1,0.21544015,0.0,0.045802847,0.06026277,0.047807097,0.027422633,0.7467715,0.0,1.0,1.0,0.911635066447906
6273,Fibroblast_SN38_CAF,Fibroblast_DMSO_PDO_CAF,COL6A3,ITGA1_ITGB1,0.7380055,0.0,0.39162484,0.5435426,0.83357865,0.029220665,0.8960836,0.0,1.0,0.47994027774557774,0.9120021513608021
13388,PDO_SN38_PDO,Fibroblast_DMSO_CAF,VEGFA,EGFR,0.7284096,1.0,0.46402127,-0.007560998,-0.28113216,0.0099685,0.9037201,0.0,1.0,1.0,0.9120021513608021
15728,PDO_SN38_PDO_CAF,PDO_SN38_PDO,LAMA5,DAG1,0.73890936,0.0,0.3915636,0.27968293,0.5620569,0.048004482,0.8960763,0.0,1.0,0.6197568792539399,0.9124097997468898
3587,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LAMB1,ITGA7_ITGB1,0.21524167,1.0,0.045815937,0.043093607,-0.20539352,0.01874169,0.7467986,0.0,1.0,1.0,0.9124560852672988
6799,Fibroblast_SN38_CAF,Fibroblast_SN38_CAF,TGFB1,LPP,1.0972689,0.0,0.37092358,0.090848185,0.0969758,0.014119157,0.8935277,0.0,1.0,1.0,0.9132769403795065
7065,Fibroblast_SN38_CAF,Fibroblast_SN38_PDO_CAF,LAMB2,ITGA3_ITGB1,0.21432039,1.0,0.045832537,-0.07747249,-0.13775563,0.008881126,0.7468328,0.0,1.0,1.0,0.9132769403795065
11302,PDO_DMSO_PDO,Fibroblast_SN38_PDO_CAF,AGRN,ITGB1,0.9227493,0.0,0.39125717,0.13674675,0.08790514,0.0147111425,0.89603984,0.0,1.0,1.0,0.9140408388301231
8264,Fibroblast_SN38_CAF,PDO_SN38_PDO_CAF,TGFB1,ACVR1_TGFBR2,0.21649462,0.983,0.045848776,-0.021759415,-0.10510588,0.0089540845,0.7468663,0.0,1.0,1.0,0.9140976318062928
715,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,COL6A1,ITGA3_ITGB1,0.8908271,0.0,0.39121786,0.83331156,0.9118181,0.037540104,0.89603513,0.0,1.0,0.3998190764219686,0.9144487098335334
3581,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LAMB1,CD44,0.94057983,0.0,0.39092016,0.35846832,0.29979333,0.01443831,0.89599967,0.0,1.0,1.0,0.9148566252691523
9239,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_CAF,IGFBP4,LRP6,0.2168456,0.013,0.04586834,0.07350073,0.051860437,0.016198447,0.74690664,0.0,1.0,1.0,0.9149181595694187
7008,Fibroblast_SN38_CAF,Fibroblast_SN38_PDO_CAF,FN1,ITGAV_ITGB8,0.98253417,0.0,0.3905741,0.6459949,0.91170305,0.020403014,0.8959584,0.0,1.0,0.723922821604383,0.9152645851065724
4852,Fibroblast_DMSO_PDO_CAF,PDO_DMSO_PDO,PAM,DPP4,0.9052532,0.0,0.39043638,0.29639596,0.4518039,0.016526284,0.895942,0.0,1.0,1.0,0.915672589315388
7734,Fibroblast_SN38_CAF,PDO_SN38_PDO,ASIP,ATRN,0.7276735,0.0,0.45258126,0.16025615,0.285546,0.021766912,0.90262854,0.0,1.0,1.0,0.915672589315388
