,names,scores,logfoldchanges,pvals,pvals_adj
4551,HECTD2,0.1415572,1.3788998,0.8874297766369547,1.0
4552,SUGT1P1,0.14154628,1.4457734,0.8874384030906668,1.0
4553,ENSG00000268584,0.14150259,0.91967857,0.8874729090388491,1.0
4554,ENSG00000289397,0.14131695,0.8249623,0.8876195616973197,1.0
4555,ENSG00000226022,0.14131422,0.67967874,0.8876217183827807,1.0
4556,ENSG00000285212,0.14116952,0.6723694,0.8877360239025072,1.0
4557,ENSG00000270019,0.14115587,0.6085539,0.8877468075626684,1.0
4558,ENSG00000256632,0.14099753,0.4640489,0.8878718995385406,1.0
4559,CUTA,0.14072724,0.33589542,0.8880854250513021,1.0
4560,ENSG00000287776,0.14070539,0.7462408,0.8881026799930694,1.0
4561,ENSG00000262202,0.14069448,0.48657444,0.8881113074838387,1.0
4562,ENSG00000289899,0.14066717,0.36031127,0.8881328762687538,1.0
4563,AHCTF1,0.14046788,0.13055684,0.8882903309070519,1.0
4564,TSPOAP1-AS1,0.1402986,0.24600005,0.8884240629659437,1.0
4565,ENSG00000206356,0.14026585,0.5426513,0.8884499469571951,1.0
4566,ENSG00000287419,0.14018121,1.3475027,0.8885168144850647,1.0
4567,MRPL40,0.1401157,1.2965841,0.8885685834386075,1.0
4568,ENSG00000288538,0.1401157,1.2330946,0.8885685834386075,1.0
4569,ANKDD1B,0.1400884,0.24650335,0.888590153976204,1.0
4570,TSPOAP1,0.1400884,0.64057434,0.888590153976204,1.0
4571,SP140,0.14006655,0.63298476,0.888607410465681,1.0
4572,ENSG00000286480,0.1400529,0.90787476,0.8886181957984127,1.0
4573,MAB21L1,0.14003925,1.1452917,0.8886289811517639,1.0
4574,TCF12-DT,0.13995188,1.0167841,0.8886980079013522,1.0
4575,ENSG00000226396,0.13991366,0.34642792,0.8887282073697195,1.0
4576,ENSG00000288571,0.13984267,0.83803135,0.8887842925251233,1.0
4577,ENSG00000250698,0.13972256,0.49128157,0.8888792071331871,1.0
4578,PHF5A,0.1397089,0.6937702,0.8888899929849308,1.0
4579,FMNL1,0.13968979,0.6085367,0.8889050932119288,1.0
4580,LINC00680,0.13967614,0.6867951,0.8889158791130368,1.0
4581,SKOR1,0.13964884,0.72161245,0.8889374509769464,1.0
4582,RPS15AP17,0.13949868,0.53817475,0.8890560976981545,1.0
4583,CLBA1,0.13947138,0.27916864,0.8890776700963743,1.0
4584,ENSG00000289108,0.13946865,0.58037823,0.8890798273407143,1.0
4585,NES,0.13946591,0.2696243,0.8890819845858757,1.0
4586,NUBP1,0.13932668,0.30445218,0.8891920051779294,1.0
4587,NDUFC2,0.13926388,0.55913514,0.8892416230061253,1.0
4588,ENSG00000287215,0.13918471,0.4028558,0.8893041852340163,1.0
4589,KNSTRN,0.13914922,0.24146602,0.889332230594477,1.0
4590,LINC01355,0.13895266,0.41753757,0.8894875612516364,1.0
4591,HLA-DQA1,0.13894719,2.8867936,0.8894918760527041,1.0
4592,ENSG00000257045,0.13893628,2.7899709,0.8895005056646599,1.0
4593,PCAT7,0.13893081,0.37720507,0.8895048204755478,1.0
4594,ENSG00000275778,0.13889806,2.300354,0.8895307094096085,1.0
4595,EIF4A1P9,0.13888714,2.2959032,0.8895393390804764,1.0
4596,TMBIM6,0.13876973,0.18210365,0.8896321088687383,1.0
4597,CRADD-AS1,0.138767,0.81176114,0.8896342663236617,1.0
4598,DUSP19,0.1386851,1.1263486,0.8896989903513621,1.0
4599,GRIN2C,0.13866326,0.63240653,0.889716250216266,1.0
4600,RIOX1,0.13864142,1.1626005,0.8897335101334423,1.0
4601,ENSG00000287720,0.1385759,0.9927308,0.889785290198525,1.0
4602,GMPR,0.1385131,0.27386925,0.889834913202083,1.0
4603,ST13P5,0.13837387,0.9082972,0.889944948357973,1.0
4604,ABHD15,0.13836294,0.8500039,0.8899535786559646,1.0
4605,KCNJ9,0.13834111,0.74502325,0.8899708392910678,1.0
4606,ENSG00000282080,0.13834111,0.66927475,0.8899708392910678,1.0
4607,ENSG00000236896,0.13831927,0.77159494,0.8899880999783243,1.0
4608,FAM72D,0.13831927,0.29754433,0.8899880999783243,1.0
4609,RCAN2-DT,0.13827012,0.4160618,0.8900269367152953,1.0
4610,SMG8,0.13784969,0.42539674,0.8903592173536186,1.0
4611,ENSG00000253154,0.13782512,0.23347741,0.8903786369481644,1.0
4612,FAM210B,0.13777325,0.43226826,0.8904196340859385,1.0
4613,FPR3,0.13764492,0.4660533,0.890521049316912,1.0
4614,ENSG00000248155,0.13760124,0.43718654,0.8905555740596224,1.0
4615,ENSG00000237161,0.13750295,0.39762917,0.8906332554893625,1.0
4616,HMGB1P19,0.13742651,1.8180225,0.8906936751050046,1.0
4617,ENSG00000230628,0.13742106,1.8272103,0.8906979908161287,1.0
4618,ENSG00000270857,0.13741013,1.7412214,0.8907066222480914,1.0
4619,RNY1P15,0.13741013,1.8465351,0.8907066222480914,1.0
4620,RNU6-1217P,0.13740467,1.7805018,0.89071093796893,1.0
4621,TTC30B,0.13738284,1.6293906,0.8907282008846623,1.0
4622,UCN3,0.13738284,1.7535208,0.8907282008846623,1.0
4623,ENSG00000291267,0.13732822,1.5212033,0.8907713584005955,1.0
4624,IFT46,0.13731731,0.37071824,0.8907799899426202,1.0
4625,ENSG00000288662,0.13730092,1.323449,0.8907929372799264,1.0
4626,SNORA20,0.13729547,1.3728741,0.8907972530654996,1.0
4627,ENSG00000248802,0.13727362,1.1696914,0.8908145162401455,1.0
4628,MYCBP,0.13718626,0.96247625,0.8908835694562335,1.0
4629,B3GALNT1,0.13716169,0.9211743,0.8909029908223974,1.0
4630,GUCY1B2,0.13715076,0.5665676,0.8909116225617033,1.0
4631,CYREN,0.1370443,0.64121157,0.8909957826973023,1.0
4632,ENSG00000226310,0.1369733,0.5194124,0.8910518901366796,1.0
4633,MAP1LC3A,0.13694601,0.17188123,0.891073470066329,1.0
4634,ENSG00000287780,0.13674398,0.2485786,0.8912331640523233,1.0
4635,LRRC39,0.13672215,0.28055337,0.8912504285313974,1.0
4636,NAV3,0.13664024,0.4750714,0.8913151707870155,1.0
4637,RPS28,0.13658291,0.21475512,0.8913604907970858,1.0
4638,ENSG00000248533,0.13650645,0.45916793,0.8914209180292013,1.0
4639,ENSG00000280295,0.13595498,1.4840431,0.8918568760090207,1.0
4640,GTF2IRD2,0.13593586,0.20776422,0.8918719840505238,1.0
4641,WASHC5-AS1,0.13593586,1.5404743,0.8918719840505238,1.0
4642,GMCL1P2,0.13592768,1.4453784,0.891878458937469,1.0
4643,IPO9-AS1,0.13592221,1.3087423,0.8918827755327704,1.0
4644,ENSG00000266541,0.13592221,1.394931,0.8918827755327704,1.0
4645,LINC02551,0.13592221,0.9490507,0.8918827755327704,1.0
4646,ENSG00000254990,0.13588399,1.2407377,0.891912991789576,1.0
4647,TINAG,0.13587306,0.36079815,0.8919216250346328,1.0
4648,RPL32,0.13587034,0.22824927,0.8919237833478987,1.0
4649,TTC14-DT,0.13585123,1.2257223,0.8919388915631759,1.0
4650,SKINT1L,0.13582939,1.322091,0.8919561581429509,1.0
4651,RPL37P2,0.13579117,0.3176519,0.8919863747808104,1.0
4652,ENSG00000285877,0.13578297,0.53340065,0.8919928497950429,1.0
4653,DYNLT2,0.13574748,1.1188601,0.892020908273256,1.0
4654,SORBS2-AS1,0.1357311,0.8918726,0.89203385838572,1.0
4655,ENSG00000285974,0.13569835,1.025828,0.8920597586970238,1.0
4656,UCP2,0.13569835,1.0582175,0.8920597586970238,1.0
4657,ENSG00000258551,0.13554545,0.13334718,0.8921806283384732,1.0
4658,PUS3,0.13524242,0.6197401,0.8924202166352948,1.0
4659,ENSG00000265194,0.13514413,0.5657932,0.8924979230576324,1.0
4660,ZNF35,0.13504039,0.49512133,0.8925799476231733,1.0
4661,ENSG00000287837,0.13499942,0.46102953,0.8926123260575332,1.0
4662,CCDC148-AS1,0.1347428,4.6586347,0.8928152349864528,1.0
4663,WASF3-AS1,0.13473187,4.119215,0.8928238695646945,1.0
4664,TRPC6P10,0.13472642,3.9492712,0.8928281868585796,1.0
4665,ENSG00000255130,0.1347155,3.5803356,0.8928368214558775,1.0
4666,C9orf24,0.13459264,0.688669,0.8929339615505512,1.0
4667,ARL14EP,0.13450254,0.47665647,0.8930051986409351,1.0
4668,SPATA12,0.13449982,1.191964,0.8930073573541224,1.0
4669,ERG28,0.1344534,0.2555613,0.8930440555995752,1.0
4670,ENSG00000266910,0.13436331,1.0822455,0.8931152940238329,1.0
4671,SEZ6,0.13434146,1.0169898,0.8931325640747574,1.0
4672,INHA,0.13434146,1.0558937,0.8931325640747574,1.0
4673,ENSG00000291058,0.13431416,0.9927247,0.8931541517096708,1.0
4674,LINC00205,0.13427867,0.7362753,0.8931822157534017,1.0
4675,ZHX1,0.13420223,0.2855259,0.8932426618402732,1.0
4676,ENSG00000273271,0.1341995,0.9513297,0.893244820640561,1.0
4677,ENSG00000271936,0.1341722,0.9027689,0.8932664086869389,1.0
4678,LRTOMT,0.13416673,0.8697746,0.8932707263057044,1.0
4679,PYGO1,0.13412306,0.5126397,0.8933052673696869,1.0
4680,ENSG00000229269,0.13406026,0.6941735,0.8933549205036857,1.0
4681,ENSG00000250874,0.13400294,0.65361637,0.8934002563389081,1.0
4682,MT-TI,0.13392103,0.2993179,0.893465022421964,1.0
4683,ENSG00000227704,0.13390192,0.60438895,0.8934801346102448,1.0
4684,POLR2K,0.13384458,0.49250618,0.8935254714070971,1.0
4685,CYB5RL,0.13384186,0.5466677,0.8935276303108644,1.0
4686,ENSG00000287591,0.1334651,0.8952965,0.8938255665899176,1.0
4687,PELP1,0.1334105,0.21594098,0.8938687470047545,1.0
4688,ENSG00000277978,0.1332303,2.1196268,0.8940112446047703,1.0
4689,ENSG00000290749,0.13321392,2.0075924,0.8940241991017452,1.0
4690,LINC02447,0.13318662,1.9112211,0.8940457899928542,1.0
4691,VIM-AS1,0.1331757,1.9492805,0.894054426371281,1.0
4692,PCDHB7,0.13315932,1.8836223,0.8940673809624714,1.0
4693,ENSG00000277640,0.1331484,1.7929034,0.894076017372297,1.0
4694,CSNK1A1P1,0.13313748,1.7261739,0.8940846537946804,1.0
4695,ENSG00000260288,0.13312656,0.49129155,0.8940932902296206,1.0
4696,C20orf85,0.13311563,1.6383177,0.8941019266771165,1.0
4697,ENSG00000254662,0.13311018,1.660921,0.8941062449055726,1.0
4698,ENSG00000271553,0.13309926,1.6972367,0.8941148813719003,1.0
4699,SATB2-AS1,0.13305558,1.0556428,0.894149427362733,1.0
4700,ENSG00000272330,0.13296822,1.030079,0.8942185199466942,1.0
4701,ERVFRD-1,0.1329573,0.76520973,0.8942271565761348,1.0
4702,DHRS12,0.13294092,0.9666395,0.8942401115438081,1.0
4703,GAREM2,0.1329136,0.9437345,0.894261703219288,1.0
4704,LINC01864,0.132859,0.9357278,0.8943048868052823,1.0
4705,NUFIP1P1,0.13283171,0.8397844,0.8943264787157652,1.0
4706,LINC02949,0.13278802,0.84457725,0.8943610259354008,1.0
4707,DCTPP1,0.13268974,0.853767,0.8944387579121589,1.0
4708,OSGEP,0.132687,0.3036855,0.8944409171482097,1.0
4709,LINC01661,0.1326761,0.6337594,0.8944495541002347,1.0
4710,FUNDC2,0.13243037,0.27538368,0.8946438888272731,1.0
4711,ENSG00000271781,0.13238396,0.5389231,0.894680597208335,1.0
4712,MRPS35-DT,0.13231298,0.49904788,0.8947367398744307,1.0
4713,ATIC,0.13228841,0.2611313,0.8947561739971008,1.0
4714,ZNF8,0.13222834,0.323956,0.8948036798962102,1.0
4715,RPS4Y1,0.13210548,0.5161364,0.8949008522284424,1.0
4716,PRXL2A,0.13190073,0.17935833,0.8950628096194793,1.0
4717,ENSG00000274422,0.13188435,0.2703393,0.8950757663998159,1.0
4718,NABP2,0.13178879,0.74847347,0.8951513481762217,1.0
4719,ACTA2,0.13173966,1.4744219,0.8951902191747527,1.0
4720,SNRPEP2,0.13173147,1.0047715,0.8951966976989766,1.0
4721,RPL7AP70,0.13165502,1.0114453,0.895257164262076,1.0
4722,H2BC10,0.1316523,1.6382467,0.8952593237934438,1.0
4723,RAD23BP1,0.13164683,1.4589114,0.895263642858508,1.0
4724,CDCA5,0.1316168,0.2543166,0.8952873977718536,1.0
4725,MSL3P1,0.13161407,1.4694347,0.8952895573140867,1.0
4726,MEX3B,0.13161407,1.3105979,0.8952895573140867,1.0
4727,ENSG00000287118,0.1316086,1.3269849,0.8952938764008809,1.0
4728,THEG,0.13160588,0.9071681,0.8952960359454418,1.0
4729,RPL35AP20,0.13159223,1.2674507,0.8953068336798854,1.0
4730,GSTZ1,0.13158676,0.34316763,0.8953111527790939,1.0
4731,ENSG00000244464,0.13158676,1.316156,0.8953111527790939,1.0
4732,RPL36AP26,0.1315813,1.4086976,0.8953154718814056,1.0
4733,HMGN5,0.13155128,0.45301968,0.8953392269995853,1.0
4734,ENSG00000215156,0.13154854,0.3017091,0.8953413865604376,1.0
4735,KCNIP1,0.13143662,0.83829737,0.8954299292229807,1.0
4736,NT5C1B-RDH14,0.13143387,0.8530783,0.8954320888163941,1.0
4737,ENSG00000255496,0.1313629,0.6051681,0.8954882385170992,1.0
4738,PPP1R13B-DT,0.13132195,0.7403453,0.8955206328133807,1.0
4739,TRMT5,0.13130556,0.28386033,0.895533590580676,1.0
4740,ENSG00000280321,0.13109261,0.6372575,0.8957020440905072,1.0
4741,ENSG00000256176,0.13105439,0.3242241,0.8957322798338605,1.0
4742,SAMD1,0.13102709,0.39546487,0.8957538768861287,1.0
4743,ZNF772,0.13096976,0.6046362,0.8957992309473458,1.0
4744,FRG1HP,0.13089332,0.38848045,0.8958597035587005,1.0
4745,ENSG00000285864,0.1308551,0.53498745,0.8958899400913081,1.0
4746,RPS20P2,0.1306558,0.48113066,0.8960476044604857,1.0
4747,MUSK,0.1303855,0.727348,0.8962614298207194,1.0
4748,ENSG00000199870,0.13032545,1.4543815,0.8963089475913242,1.0
4749,KATNAL2,0.13026266,0.27804056,0.896358625658292,1.0
4750,SSTR1,0.13025446,1.3201016,0.896365105436119,1.0
4751,ENSG00000287411,0.13020532,1.2216526,0.8964039842482363,1.0
4752,NOC2LP1,0.13018349,1.17203,0.8964212638001462,1.0
4753,ENSG00000258464,0.13006881,1.1408069,0.8965119822535522,1.0
4754,PLGLB1,0.1300497,0.5924276,0.8965271021273619,1.0
4755,ING2-DT,0.13004151,0.74047077,0.8965335820847843,1.0
4756,OAT,0.13000329,0.22661115,0.8965638219773382,1.0
4757,GCSHP5,0.1298941,0.85598373,0.8966502224981714,1.0
4758,ENSG00000233479,0.12981218,0.7612098,0.8967150236931576,1.0
4759,LINC02313,0.1296511,0.6644902,0.8968424680527969,1.0
4760,ENSG00000272668,0.12920064,0.40877905,0.8971988943644236,1.0
4761,ENSG00000284902,0.12902318,2.8870356,0.897339310429391,1.0
4762,PDK4,0.12899588,2.5690544,0.8973609131863917,1.0
4763,ENSG00000271452,0.12897949,2.3857493,0.8973738748771113,1.0
4764,ENSG00000270228,0.12897404,2.2851994,0.8973781954467703,1.0
4765,SNX32,0.12896039,0.29904196,0.8973889968842294,1.0
4766,ENSG00000237347,0.12895219,2.111262,0.897395477755832,1.0
4767,RN7SL284P,0.12894674,2.206471,0.8973997983407032,1.0
4768,ENSG00000287191,0.12893581,2.1491811,0.8974084395195715,1.0
4769,MAPK6P5,0.12892489,1.965764,0.897417080710607,1.0
4770,UTP25,0.12876928,0.2504011,0.8975402190043074,1.0
4771,ENSG00000291170,0.12875563,0.791718,0.8975510207267804,1.0
4772,ENSG00000277969,0.12874743,0.9959657,0.8975575017693771,1.0
4773,RPL12P8,0.12872286,0.779523,0.8975769449381709,1.0
4774,ZBTB6,0.12867372,0.3816659,0.8976158314602359,1.0
4775,FABP12,0.1286082,0.77721506,0.8976676805388067,1.0
4776,TMEM240,0.12852356,0.84801114,0.8977346529119253,1.0
4777,CASC6,0.12850173,0.8453597,0.8977519362232641,1.0
4778,ENPP7P11,0.12848534,0.7827427,0.8977648987386018,1.0
4779,AJUBA-DT,0.12847441,0.5192739,0.8977735404306505,1.0
4780,ZNF567-DT,0.12846896,0.8018347,0.8977778612812216,1.0
4781,ENSG00000256149,0.1284362,0.75010973,0.8978037864482937,1.0
4782,DYM,0.12843074,0.098472655,0.8978081073200789,1.0
4783,ENSG00000260744,0.12839252,0.7357366,0.8978383535074099,1.0
4784,SERPINF2,0.12830243,0.5744518,0.8979096486790397,1.0
4785,LFNG,0.12820414,0.22630954,0.8979874261698032,1.0
4786,CCDC43,0.12818776,0.12072288,0.8980003891802323,1.0
4787,ENSG00000287087,0.1280731,0.56655145,0.8980911310152024,1.0
4788,NPFFR1,0.12803213,0.24961479,0.8981235391364195,1.0
4789,PDK1-AS1,0.1278465,0.23868619,0.8982704580830077,1.0
4790,USP38,0.12755983,0.31835034,0.8984973250687304,1.0
4791,RPUSD4,0.12755437,0.26120982,0.898501646425221,1.0
4792,ENSG00000287784,0.12754618,1.9365917,0.8985081284656001,1.0
4793,ENSG00000228079,0.12748066,1.0517541,0.8985599850323709,1.0
4794,SOX14,0.12748066,0.58125675,0.8985599850323709,1.0
4795,ENSG00000271716,0.12744789,1.6103569,0.8985859134782035,1.0
4796,ENSG00000202273,0.12743697,1.563903,0.8985945563175405,1.0
4797,RPL12P25,0.12743151,1.6518202,0.8985988777417195,1.0
4798,ZNF726,0.12740421,1.3396431,0.8986204849077157,1.0
4799,BOLL,0.12738237,1.4031494,0.898637770694626,1.0
4800,RNASEH2A,0.12738237,1.3889269,0.898637770694626,1.0
4801,BAALC,0.12731138,1.1284026,0.8986939498341773,1.0
4802,VPS33A,0.12727316,0.6479103,0.8987242003503941,1.0
4803,RPL13AP12,0.1272677,1.1116731,0.8987285218647247,1.0
4804,CD160,0.1272131,0.62204564,0.8987717371731789,1.0
4805,RPS3AP34,0.12709297,0.77523696,0.8988668119082392,1.0
4806,PNN,0.12707932,0.15086353,0.8988776159472757,1.0
4807,SLC22A10,0.12707387,0.78602755,0.8988819375681381,1.0
4808,GOLGA8K,0.12706022,0.78010803,0.8988927416334127,1.0
4809,ENSG00000267506,0.12705475,0.47896343,0.8988970632647696,1.0
4810,HAL,0.12703837,0.6252249,0.8989100281768286,1.0
4811,RPA3,0.12699468,0.6484924,0.898944601407545,1.0
4812,ENSG00000239791,0.12698378,0.58971184,0.898953244745194,1.0
4813,NTAN1P2,0.12690187,0.7276788,0.8990180701595448,1.0
4814,CCDC28B,0.12688276,0.3123819,0.8990331961865256,1.0
4815,ENSG00000232130,0.12671621,0.56704324,0.8991650102592319,1.0
4816,TEX30,0.12671621,0.52820987,0.8991650102592319,1.0
4817,MPHOSPH9,0.12671076,0.1859562,0.8991693320792241,1.0
4818,TLNRD1,0.12654422,0.5021033,0.8993011490247815,1.0
4819,CCDC81,0.12651965,0.57031155,0.8993205976618417,1.0
4820,COX17,0.12635584,0.5745152,0.8994502567867929,1.0
4821,SNHG14,0.12631762,0.23893413,0.8994805109688985,1.0
4822,ENSG00000287782,0.12594359,1.2067868,0.8997765774527653,1.0
4823,WIZ,0.12594359,0.24215898,0.8997765774527653,1.0
4824,DSEL,0.12589444,1.0988925,0.8998154777363009,1.0
4825,ENSG00000285743,0.12581255,0.9928011,0.8998803120769631,1.0
4826,ENSG00000269815,0.12580162,1.0288707,0.8998889567062054,1.0
4827,ENSG00000207497,0.12578525,0.9669832,0.8999019236723363,1.0
4828,ENSG00000259434,0.12575795,0.31259048,0.8999235353419262,1.0
4829,RNF175,0.12572518,0.9192861,0.8999494694433773,1.0
4830,CARMN,0.12572518,0.780954,0.8999494694433773,1.0
4831,ENSG00000258657,0.12570061,0.8693558,0.8999689200895687,1.0
4832,CLUL1,0.12562962,0.78553843,0.9000251111826537,1.0
4833,SERBP1P6,0.12562416,0.4572545,0.9000294335951883,1.0
4834,ENSG00000290460,0.12562144,0.624813,0.9000315948025674,1.0
4835,ENSG00000265261,0.12559687,0.65885514,0.9000510457023327,1.0
4836,ENSG00000258864,0.12550677,0.57625115,0.9001223661816129,1.0
4837,LINC02261,0.12541941,0.5444044,0.9001915262044234,1.0
4838,PSENEN,0.1253184,0.5720673,0.9002714934254261,1.0
4839,CAPRIN2,0.12531567,0.30045816,0.9002736547157226,1.0
4840,ENSG00000267699,0.1252829,0.35077327,0.9002995902569528,1.0
4841,ENSG00000287816,0.12520646,0.51001716,0.9003601069337548,1.0
4842,FSTL5,0.12506177,0.26832473,0.9004746579432596,1.0
4843,HMGN1P35,0.12482697,0.41959512,0.9006605375759932,1.0
4844,MLN,0.124783285,4.0541744,0.900695120434613,1.0
4845,ENSG00000288035,0.124783285,3.5393753,0.900695120434613,1.0
4846,ENSG00000259711,0.12477236,2.995051,0.9007037661787244,1.0
4847,GPR142,0.1247669,2.9866004,0.9007080890551977,1.0
4848,PAEP,0.1247669,2.7555215,0.9007080890551977,1.0
4849,POLR3C,0.12463586,0.13677733,0.9008118389737684,1.0
4850,ARHGAP11B-DT,0.124608554,0.37834495,0.9008334537534874,1.0
4851,MRPL17,0.12458944,0.330993,0.9008485841430438,1.0
4852,C5orf47,0.12458672,0.44900304,0.9008507456302072,1.0
4853,CHKB-DT,0.12449935,1.0907513,0.9009199136075353,1.0
4854,ENSG00000286797,0.12445567,0.5586365,0.9009544978783552,1.0
4855,TNPO1-DT,0.12442291,1.0691609,0.90098043620486,1.0
4856,LINC01511,0.12435739,0.9225851,0.9010323131750391,1.0
4857,LINC02576,0.124351926,0.9016386,0.901036636274971,1.0
4858,GBP6,0.12423726,0.89373577,0.9011274220514139,1.0
4859,ARMCX5-GPRASP2,0.124229066,0.27747312,0.9011339067992344,1.0
4860,PUDPP1,0.12414716,0.3902881,0.9011987546402658,1.0
4861,LINC02836,0.124144435,0.7141384,0.9012009162463253,1.0
4862,DYNC1LI2,0.12413625,0.17849639,0.9012074010688994,1.0
4863,SNAPIN,0.12398336,0.60470074,0.9013284523000548,1.0
4864,IGKV1OR-3,0.12383866,0.43837193,0.9014430207573823,1.0
4865,RPL26P6,0.123655744,0.40112907,0.9015878555185447,1.0
4866,GAL3ST4,0.12329537,0.5040948,0.9018732111957648,1.0
4867,CFAP90,0.12328172,1.9582111,0.9018840203723995,1.0
4868,ENSG00000272518,0.12328172,0.79325294,0.9018840203723995,1.0
4869,LINC02547,0.12328172,2.0218346,0.9018840203723995,1.0
4870,DNAAF6,0.12324895,1.9288361,0.9019099624705361,1.0
4871,RNA5SP161,0.123243496,1.8996131,0.9019142861637437,1.0
4872,TPRKBP2,0.123243496,1.6721662,0.9019142861637437,1.0
4873,ENSG00000291182,0.12322165,1.72484,0.9019315809656685,1.0
4874,ENSG00000261823,0.12322165,1.6898545,0.9019315809656685,1.0
4875,ENSG00000259546,0.12321619,1.7405592,0.9019359046734228,1.0
4876,ENSG00000286257,0.12321619,1.6429882,0.9019359046734228,1.0
4877,ENSG00000232342,0.12319981,1.6395576,0.9019488758141386,1.0
4878,ENSG00000230648,0.123167045,1.5567379,0.9019748181740986,1.0
4879,SYNPR-AS1,0.123167045,1.4736111,0.9019748181740986,1.0
4880,ALG9-IT1,0.12316159,1.4007337,0.9019791419109368,1.0
4881,GJB6,0.12316159,1.5829403,0.9019791419109368,1.0
4882,PPP1R9A-AS1,0.12315067,1.4728203,0.9019877893933359,1.0
4883,SSX4,0.12315067,1.3286678,0.9019877893933359,1.0
4884,FAM171B,0.123087876,1.02733,0.9020375126427893,1.0
4885,ENSG00000248172,0.123082414,0.6621898,0.9020418364217765,1.0
4886,GLOD5,0.12306058,1.0035616,0.9020591315667823,1.0
4887,INTS6P1,0.12302508,0.24113399,0.9020872362765578,1.0
4888,NEURL1B,0.12299778,0.16992956,0.9021088553675841,1.0
4889,ENSG00000280383,0.12299778,0.3538336,0.9021088553675841,1.0
4890,C6orf58,0.12299505,0.97347707,0.9021110172806799,1.0
4891,ENSG00000279792,0.12296775,0.9115133,0.9021326364515619,1.0
4892,FAM88B,0.122945905,0.89247364,0.9021499318405257,1.0
4893,ENSG00000258497,0.122833975,0.5902006,0.9022385714377233,1.0
4894,STIP1,0.12274388,0.22089465,0.9023099163890587,1.0
4895,WARS2-IT1,0.12274388,0.734234,0.9023099163890587,1.0
4896,H4C4,0.12273842,0.6530828,0.9023142403508662,1.0
4897,RPL7AP22,0.12273842,0.7198483,0.9023142403508662,1.0
4898,ENSG00000275557,0.12272204,0.7240573,0.9023272122536756,1.0
4899,ENSG00000256206,0.122716576,0.53747773,0.9023315362270738,1.0
4900,ENSG00000287275,0.12266743,0.7196857,0.9023704521180229,1.0
4901,OMD,0.122287944,0.5515603,0.9026709771693888,1.0
4902,FAM149B1,0.12226338,0.19272882,0.9026904361071577,1.0
4903,CSKMT,0.122181475,0.3056251,0.9027552996551836,1.0
4904,ENSG00000250090,0.12215144,0.42011657,0.9027790831187852,1.0
4905,LINC01816,0.12209957,0.39666277,0.9028201638523111,1.0
4906,ENSG00000286223,0.12205043,0.45996985,0.9028590826819781,1.0
4907,DPF1,0.12190573,0.41324446,0.9029736783689761,1.0
4908,RPL21P16,0.12175011,0.22042173,0.9030969250430123,1.0
4909,ENSG00000259615,0.12174738,1.2957032,0.9030990872862151,1.0
4910,ALOX15B,0.12173646,1.4069723,0.9031077362662134,1.0
4911,C1orf216,0.121731,1.3118808,0.9031120607605244,1.0
4912,FOXR1,0.1217037,1.382384,0.9031336832751932,1.0
4913,DYNLT3,0.12169278,1.2466662,0.903142332301178,1.0
4914,ENSG00000261451,0.12163272,1.0894338,0.903189902149525,1.0
4915,ZNF433-AS1,0.12162453,0.5032315,0.9031963889739568,1.0
4916,ENSG00000259097,0.12159996,1.1554558,0.9032158494860218,1.0
4917,GSPT2,0.12155081,0.8453596,0.903254770684576,1.0
4918,ENSG00000224334,0.12154808,0.6199481,0.9032569329802023,1.0
4919,RCN1P2,0.12143069,0.68757993,0.9033499123707122,1.0
4920,ENSG00000288266,0.12143069,0.7765089,0.9033499123707122,1.0
4921,FAM9C,0.12142523,0.6049059,0.9033542370257949,1.0
4922,ENSG00000268650,0.12139793,0.73587245,0.9033758603442158,1.0
4923,RN7SL587P,0.121387005,0.73697215,0.9033845096916517,1.0
4924,ENSG00000228604,0.12136516,0.6980366,0.9034018084209195,1.0
4925,RNU6-15P,0.1213324,0.7091004,0.903427756600796,1.0
4926,HUNK,0.12130237,0.32539472,0.9034515425229602,1.0
4927,ENSG00000200922,0.1212778,0.6864997,0.9034710037964546,1.0
4928,CCDC82,0.12117951,0.2200524,0.903548849470251,1.0
4929,ANKUB1,0.12102117,0.42418128,0.9036742694501106,1.0
4930,FASTKD2,0.12097476,0.25943923,0.9037110309343067,1.0
4931,RPS6KA6,0.1208246,0.20226878,0.9038299665616112,1.0
4932,PAPOLG,0.12078365,0.16020022,0.9038624039254867,1.0
4933,RECQL4,0.12073177,0.14148009,0.9039034914833847,1.0
4934,SMIM15,0.12073177,0.40448534,0.9039034914833847,1.0
4935,SSR2,0.12048606,0.28145045,0.9040981202520395,1.0
4936,CIB2,0.120344095,0.30790254,0.9042105750565779,1.0
4937,RNU6-946P,0.120284036,1.1699111,0.9042581526677731,1.0
4938,ENSG00000288863,0.12024035,1.1327395,0.9042927547827307,1.0
4939,SLFNL1-AS1,0.120193936,0.3489826,0.9043295197290078,1.0
4940,ENSG00000261630,0.12016391,0.99312925,0.9043533089211859,1.0
4941,ENSG00000273017,0.12004651,0.8554227,0.9044463038595829,1.0
4942,RNU2-28P,0.11998918,0.79439765,0.9044917204686835,1.0
4943,LINC01840,0.11998372,0.87906486,0.9044960458763236,1.0
4944,LINC01697,0.11997007,0.67445594,0.9045068594078212,1.0
4945,ENSG00000286846,0.11994822,0.71280843,0.9045241610950512,1.0
4946,RARRES2,0.11992911,0.70947427,0.90453930010856,1.0
